,title,source,url,channel_id,category,dtype,ctype,content_type,date,like,comment_count,up,tags,pageid,itemid,docid,meta,auth,is_gov,b_political,image_urls,detail_fulltext
0,爸爸病逝她请假奔丧，公司提出：请证明你爸真死了！,都市快报,http://www.yidianzixun.com/mp/content?id=23446030,618174961,社会,1.0,news,news,2017-05-12 02:41:03,363,1373,38,[],SC_c9,0GJv1OJt,0GJv1OJt,385806_1494644773485_7388,True,False,True,['0GJv1O7Ajn'],"父亲去世了女儿回家给父亲办丧事然后公司说，你得开个证明……这可不是段子这事就发生在安徽滁州全椒县当天早晨，谢女士来到当地派出所希望民警帮着开一份证明大致是证实她和死者是父女关系回家奔丧的情况属实原来，谢女士夫妻在外地打工，公司为防止员工“骗假""，规定员工若有亲属过世，必须由当地派出所开具证明，否则按事假扣工资。警察蜀黍也是纳了闷了表示派出所也不能开这种证明啊不过还是热心的告诉谢女士带着户口簿和火化证将死者户籍注销，按规定出具死亡注销证明让其带回去请假。此事一出，小伙伴们吵翻天了观点可谓是泾渭分明~反对派：@ZjlX_：这公司是有多不信任员工。@木子圜圜圜：林子大了什么公司都有本来人家父亲去世都够难受了，还搞这一套。@Sisyphus_zane：没有人会为几天假编造父亲死了的借口吧？这个公司肯定是得不到员工忠诚的。@冬冬家农家小米：谁会编这个理由请假？@旧旅-M：很多人都在说这个是正常的。试问父亲去世已经是很难受的事情了。按规矩办事是没错。但是是否要有点人情？还有说大公司就是这样的。不好意思。我呆过14年上市的大公司。就算家属生病回去探望也并没有要出具证明！也是醉了！@DK铭：换吧，有的是工作！这样的公司待着也没意思！支持派：@熊霸来了：正规流程吧…@磊love磊儿：公司制度就是这样啊，就像请婚假要有结婚证，评丧假也要有证明啊。再正常不过了，每家公司制度都是这样吧@Jasonrenee：不好意思，广东某十八线城市新三板企业也是这样子。@MeU_G：我想说病假丧假这些带薪假都需要证明的吧，人事是要记录在案的，这有什么问题吗？@AmelieIshere：我认为是正常的，丧家不仅带薪公司还会给安抚费。前年奶奶除夕去世，年后不能按时到岗，公司就是这么处理的。个人觉得没毛病～@minmin77218：这个没毛病吧，所有正规单位都要吧，我们单位事后还有些安慰金发放，一定要证明的员工和公司老师和学生请假与批假之间那简直是斗智斗勇啊领导一定是女的吧支持砸场子这是很大的家务事领导好像没太懂防火防盗防剁手这个假条老师都能吓崩溃了如果领导是名理工男亲，您等着注意领导批复常在江湖飘，注意别挨刀挨刀公司不报销感觉好凄凉批了……夫妻同在一个公司请假需谨慎啊容易穿帮……所以请假，就要挑好时机一击必中……斗智斗勇过后，生活还得过小伙伴们还记得前些年奇葩证明盛行的时候不现在回忆起来也是很酸爽的“你妈是你妈证明""沈阳市民陈女士，在将亡夫房产过户到自己名下的时候，就遭遇了沈阳版的“你妈是你妈""难题。还好后来得到了解决。17岁男孩被要单身证明由于受二套房的制约，张先生打算以17岁儿子的名义买套住房，结果相关部门提出要提供17岁儿子的单身证明。社区被求开各种奇葩证明“夫妻分居证明""、“品行端正证明""、“电动车是我的证明""，在日常的生活中，以前社区干事总能接到各种千奇百怪的开证明请求。“人品证明""小威毕业后找到一份银行押运的工作，公司要求他到社区开具一份“人格担保证明""，以保证小威在学习生活中作风优良，无劣迹行为。“自愿证明""某社区的居民小王和爱人来到社区办公室，原因是爱人要流产，医院要求社区出具证明，说明小王的爱人是自愿流产。“不扰民证明""孙女士兑下一家门面，准备开饭店，到工商局办营业执照时被告知须到社区开一张改变房屋使用用途的证明，同时证明饭店的经营不会对周围民众生活造成困扰。“非打架斗殴受伤证明""某社区一位70多岁的老太太在自家卫生间摔倒受伤，保险公司要求老人到社区开一张“非打架斗殴受伤""证明才能进行赔偿。“非故意烧毁钱币证明""林师傅不小心把10块钱掉进了煤炉里，烧缺了个角。银行要求他找社区开一个非人为故意的证明，才予以兑换。“3年内没有重大交通事故证明""老李具备开出租车的资历与驾龄，但客运办要求运营出租车必须要证明本人在最近三年内没有重大交通事故。编辑：朱慧"
0,人家英国现在已经不烧煤了，中国呢？,凤凰欧洲,http://www.yidianzixun.com/mp/content?id=23623535,618174961,社会,3.0,news,news,2017-05-13 05:02:00,,0,2,[],SC_c9,0GKyr5JY,0GKyr5JY,385806_1494644773485_7388,True,False,True,"['0GKyr5A3PL', '0GKyr55Qa1', '0GKyr5blzl']",最近，英国实现了自工业革命近百年来的首次连续24小时无烧煤发电，这意味着英国已经从根本上摆脱了对煤炭资源的依赖，代之以风能，生物能，天然气发电等新能源发电。烧煤对空气污染的危害众所周知，那么中国淘汰落后能源还需要多久？1882年，爱迪生在伦敦开设世界首座燃煤发电站，使英国成为全球第一个使用煤电的国家。没错，就是你想的那个爱迪生。英国当时丰富的煤炭储藏量，极大地支撑工业革命在英国的蓬勃发展，可以说没有煤就没有工业革命。人们一度视冒着滚滚浓烟的工厂烟囱为进步的象征，甚至将空气污染与否视为英国工业发展活力的衡量标准。而游历伦敦的印象派画家莫奈迷恋雾中的伦敦，甚至用画笔为它添加上迷离的色彩。然而历经半个多世纪的发展，工业革命所带来的严重污染终于让英国人付出了沉重的代价。 从12月5日到12月8日的4天里，在伦敦市有统计死亡的4000人里，因支气管炎死亡704人，冠心病死亡281人，心脏衰竭死亡244人，结核病死亡77人。此外肺炎、肺癌、流行性感冒等呼吸系统疾病的发病率也有显着增加。这次严重大气污染事件是由于伦敦上空受高压系统控制，大量工厂生产和居民燃煤取暖排出的废气难以扩散，积聚在城市上空。“伦敦大烟雾”也因此成为英国治理空气污染的历史转折点。1956年，英国颁布《清洁空气法》，规定禁止家庭和工厂烧煤；减少工业用煤燃烧产生的二氧化硫含量，并对新建工厂烟囱的高度作了规定。伦敦市区一座烟囱被拆除从五十年代至今，英国政府多次修订《清洁空气法》征求公众意见并及时补充最新内容，以期该法律能够适应社会发展的需要，使雾都不再重现，保卫英国的蓝天。英国在2015年底关闭了最后一座深煤矿，将英国在过去几百年里深井采煤彻底写入历史。为了进一步减少碳排放，英国政府计划逐步关闭国内的燃煤发电厂，目标是在2025年陆续关闭所有的火力发电厂，全面停止燃煤发电。2017年4月21日，是英国自工业革命开始使用化石燃料以来，首次在平日达成24小时不靠燃煤发电。在此次无烧煤发电的当天，电力来源有一半来自天然气，四分之一来自核电厂，余下的来自风力、生物能发电及外国输入电力。其实，在去年，英国就已分别达成连续12小时和连续19小时不使用燃煤发电，靠天然气和风力、太阳能等再生能源供应用电需求。英国国家电网发言人表示，这个新纪录显示无煤日将会越来越频繁，高污染化石燃料正逐渐被淘汰。除了英国，其实欧洲也已经有数国进入了无煤时代，在瑞士、比利时和挪威，每一天都是‘无煤日‘。在今天的美国，燃煤占总发电量的比例则占29%，佛蒙特州和爱达荷州是美国两个完全不燃烧煤炭的州，加州紧随其后。去年11月份，加拿大政府也宣布将在2030年前彻底淘汰燃煤发电，达到90%发电零排放的效果。与欧美等国相比，我国目前仍然十分依赖煤电。据前瞻产业研究院报告，截至2016年，我国煤电发电量占比世界第一，煤电发电量占比高达67%，远高于美国29%、欧洲17%的比例。而我国的风电发电量占比仅为3.3%、太阳能发电量占比0.7%，远低于欧美的数据。专家预计，大概到2050年的时候，我国的燃煤发电将可以下降到20%以下。希望到了那时候，天天都是“北京蓝”！凤凰卫视欧洲台综合报道图片来源于网络
0,"28岁男子恋爱了,女朋友还有4个男朋友",钱江晚报网,http://rss1.qjwb.com.cn/news/ydarticle/385849,618174961,社会,1.0,news,news,2017-05-12 12:02:14,2,14,121,[],SC_c9,0GKWKldk,0GKWKldk,385806_1494644773485_7388,True,False,False,['0GKWKlNMQp'],不久前，嘉兴海宁28岁的小李很开心，终于找到了女朋友，两个人还很聊得来，为了讨好女友，他花了很多钱，但是美好爱情却没有很顺利的发展下去，这感情聊着聊着，小李却觉得有点不对劲，后来一查竟然发现，自己的女朋友同时还在网上谈了4个男朋友！这就尴尬了……这到底怎么回事？3月27日中午，在海宁许村打工的小李下班后无聊，便用手机在微信上使用摇一摇找朋友玩。摇了几次后，小李还真摇到了一名叫“小梅”的女网友，对方也很热情，两个人聊得很投机，于是就互加了好友。2天后，小李和小梅已经热聊到了无话不谈的地步。小梅还告诉小李说自己是云南人，今年才23岁，小时候父亲因车祸去世，后来母亲也跑了，丢下她一个人，一直跟着舅舅讨生活，从小就受人白眼。小梅这段坎坷的经历瞬间感动了小李，在聊天时，小李还常常安慰小梅要向前看，只要努力就会有幸福的。同时，小梅也很感激小李，还发了好几张自己的生活照片。看到小梅的生活照，小李觉得这姑娘长得很不错，又想到自己今年已经28岁了，却还没有女朋友，冲动之下便向小梅发了一条信息过去：“你做我女朋友吧！”一番“犹豫”之后，小梅也爽快地答应了，于是，短短2天时间，小李和小梅便开始“闪恋”。“你来海宁和我一起打工生活吧”“我在老家一直被舅妈欺负，实在是待不下去了！”3月30日，小梅在微信上向小李诉苦。“要不你来浙江海宁这边跟我一起打工生活，我会好好照顾你的。”小李马上发去信息。“好的，让我考虑一下，我再给你答复。”小梅没有立刻答应。3月31日上午，小梅通过微信发了自己的电话号码给小李，两个人就开始打电话聊天。在电话里，小梅告诉小李，自己经过考虑，决定在4月1日坐火车到海宁来找小李。小李一听兴奋不已：“哈，我女朋友要来了，我太幸福了！”不过，小梅又说自己身上没钱买火车票，小李马上回信息：“放心，我给你打钱过去，你把你的银行卡号发给我。”随即，小梅把自己的身份证和银行卡账号都发给了小李，小李一看身份证上的名字照片和之前网上聊天的时候小梅告诉自己的信息是一样的，就更加相信小梅了，立刻去银行给小梅打了500元路费。“人在囧途”只缺钱4月1日晚，正在美滋滋地等着女朋友到来的小李接到了小梅的电话：“亲爱的，真是不好意思，我今天碰到了一个老同学，一起吃饭喝多了，钱都用完了，暂时来不了了。”听到小梅这么说，挂了电话后的小李二话没说，又给小梅打去500元钱。4月2日，小梅告诉小李自己电话快要停机了，小李直接打了200元过去。4月3日，小梅突然告诉小李自己生病了要住院，住院费至少要2500元。小李一听慌了，立马给她打了2900元，并爱心满满地说：“余下的你买点好吃的，补补身体。”4月4日，小梅又说医院催款钱不够了，小李急忙去ATM机给小梅转账了2000元。然而小梅说：“亲爱的，你用ATM机转账时不能马上到账的，要24小时，我这医院里催的急，你帮帮忙救救我啊！”听到小梅告急，小李又从银行直接打了2000元。女朋友终于要来了！可是……4月4日晚上，小梅打电话给小李说：“我要出院了，已经在网上买好了车票， 4月7日上午10点就能到杭州东站。”听到女朋友终于要来了，小李特别开心，4月7日一大早，他就兴冲冲地赶到杭州火车东站去接小梅。然而，一直等到下午，小李还是没接到小梅。小李急忙打电话，然而小梅一会儿说又要住院了，一会儿说有事耽搁了，总之小梅就是来不了了。这下，小李生气了，和小梅大吵了起来，小梅说小李不相信她，气得直接手机关机了。过了一天，平静下来的小李想再和小梅联系，却没想到小梅的电话打不通，微信联系时发现自己的微信已经被小梅拉黑了。这下，小李急了，疯狂地打电话发微信给小梅，但是一直都没有回应，这下小李才发觉不对劲了，算算自己已经给小梅打了10600元，却连小梅的面也没见着！该不会是被骗了吧？！反应过来的小李急忙跑到海宁市公安局许巷派出所报警。同时还谈了4个“男朋友”！经过侦查，海宁警方发现小梅藏身湖北荆州，并非云南。5月8日，小梅在荆州落网。经调查，小梅其实姓陈，贵州人，今年23岁，在和小李谈朋友的同时还在网上谈了另外4个“男朋友”，均采用各种借口诈骗对方。
0,宁夏“狼妈”为取悦情人录猥亵亲生女儿视频,参考消息网,http://m.cankaoxiaoxi.com/yidian/society/20170511/1982362.shtml,618174961,社会,0.0,news,news,2017-05-11 06:53:03,18,12,93,[],SC_c9,0GJo1cTa,0GJo1cTa,385806_1494644773485_7388,True,False,False,[],石嘴山市一位妈妈不仅婚内出轨，还猥亵8岁亲生女儿并录制视频供情夫观看。5月9日，记者从石嘴山市大武口区检察院获悉，张明（化名）教唆陶红（化名）对年仅8岁的幼女实施猥亵，其行为涉嫌猥亵儿童罪，目前已被批准逮捕，同时建议撤销陶红的监护资格。家住石嘴山市的张明和陶红系情人关系，陶红经常趁丈夫不在家之际与张明私会。2016年的一天晚上，张明一个人在家观看黄色视频后产生邪念，在与陶红QQ聊天时，提出想看陶红猥亵其女儿小芳的要求。陶红为了取悦情人，半推半就地同意了。于是，陶红趁女儿熟睡之际，用手机拍摄猥亵女儿的视频后通过QQ发送给张明。3个月后，张明的妻子发现丈夫出轨，为了不让丈夫继续和陶红联系，她拿走了丈夫的手机，随后发现了陶红发给丈夫不堪入目的视频。在苦劝丈夫与陶红切断联系无果后，张明的妻子找到陶红的丈夫，并将事情真相如实相告。随后，陶红的丈夫到公安机关报案。（宋晓意 高莹）
0,江苏徐州财政局长家中自缢身亡 遗书称抑郁严重,中国青年网,http://t.m.youth.cn/transfer/yidian/url/news.youth.cn/gn/201705/t20170512_9747543.htm,618174961,社会,1.0,news,news,2017-05-12 17:31:00,36,27,178,[],SC_c9,0GKijcsE,0GKijcsE,385806_1494644773485_7388,True,False,True,['http://si1.go2yd.com/get-image/0DK9m48zoLA'],原标题:江苏徐州市财政局长在家中自缢身亡，留遗书称“抑郁严重”据@徐州发布 消息，2017年5月12日上午10时许，徐州市政协副主席、市财政局局长李京城，被其家人发现在家中（无人居住的旧房）缢亡。经公安机关现场勘查，发现现场一份《瞭望》杂志上留有“忧郁严重，彻夜难眠，痛苦万分，以此了结。李京城”的手书文字。经初步判定，李京城因严重抑郁而自缢身亡。
0,那位踩踏女童的母亲，我想对你说丨新京报快评,新京报评论,http://www.yidianzixun.com/mp/content?id=23558996,618174961,社会,3.0,news,news,2017-05-12 12:19:04,13,14,9,[],SC_c9,0GKYKjs8,0GKYKjs8,385806_1494644773485_7388,True,False,True,"['0GKYKjUyjm', '0GKYKjWctL', '0GKYKj0nps']",▲事发现场文/与归当你的脚用力踩下去的时候，孩子的双腿弹起，你的心，是否也一颤呢？近日，一位母亲街头踩踏趴地幼女的视频被广泛传播。视频显示，一名身穿黄色套装的女童，趴在非机动车道上大声哭泣。有路人见状，欲将孩子扶起。不料，旁边女子突然起身，推开路人，并猛踩孩子背部。面对女子的出格举动和言行，围观市民直言，“你养不活，生来干嘛？”该女子怒怼：“跟你们没关系。我的小孩，要你管啊。我自己负责。”“我的孩子，我哪怕是想让她死……”看完视频，触目惊心。不仅仅是，孩子在被猛踩后，可以清晰地看到双腿有一个弹起的“动作”，由此可见力道之大；还因为这位母亲口中的话，更让人心寒。而这，其实也代表了不少父母的观点。“我哪怕是想让她死”，这虽然是极端情绪下的脱口而出，却反映出潜意识里，一些父母把孩子真的仅仅当成了自己身上的一块“肉”，一个“零部件”；而忽略了孩子本身有自己的灵魂，完整的灵魂。无论从法律上来讲，还是从现代文明赋予的个体权利来讲，一个生命，从诞生的那一刻起，他就具有生之为人的权利，是完整独立之人。他不属于任何其他的自然人，不是任何人的附属品。▲事发现场这位母亲，你有义务对孩子负责，却没权力对她“任意处置”。当然，我也会看到你的另一面。你说，“送人也是可能的”、“我去看病”。有网友留言，“并不是每一位母亲都伟大”。但我们承认，几乎每一位母亲都艰难。你想必也有难言之隐，有不为人知的痛与艰辛。但请相信，社会在进步，你的艰辛与痛，会被分担。鲁迅说，世上本无路，走的多了，才有了路。而人类走得久了，才有了更多的路。其实，社会发展到今天，我们已经有了很多选择。如果一位母亲真的走投无路，她还可以求助社会，求助政府，求助有能力帮助她的人。在互联网时代，我们看到有人轻松就能筹到不菲的善款，治好孩子的病症，越来越多的慈善组织和爱心渠道正在逐渐建立。而面对虐待孩子的暴力，我们也完全可以通过法律，予以制止、处罚，乃至剥夺监护权利。当抚养不再仅仅靠父母，当监护人不再仅仅是父母，这就是进步。我相信，我们现在的社会，完全有更充足的底气说：如果你有难处，你做不到，那么，请移开你踩在孩子背上的脚，让我把手伸过去。我们也看到，视频中，有一位中年男子，蹲下身子在查看孩子的情况，当气冲冲的母亲前来踩孩子时，他勇敢地用力推开。这是一个很简单的动作，甚至你可以说是下意识的。我们的社会，也会有一套无形的动作：1.推开，2.我来。而且也应发展成、正发展成一套成熟的制度性动作。前者表现为类似依法剥夺监护权的“推开”，后者表现为类似福利院的社会性、政府性救助的“我来”。赫拉利认为，人类社会发展就是一个不断讲故事的过程。而我觉得，上帝只给了我们人物、时间、地点，而我们，需要不断用手与智慧去完善，去讲一个温暖、精彩的故事。对了，你一直在对路人强调，“跟你没关系”。但你错了，在当下社会，你的言行举动，还真跟我们有关系，且息息相关。编辑：与归实习生杨林鑫校对：郭利琴 推荐：特别提示：留言如入选新京报A03版“微言大义”，请在后台回复您的“真实姓名+银行卡号”本文为新京报原创内容未经新京报书面授权，不得转载和使用
0,背包客的噩梦，澳大利亚杀手残杀7名游客，仍有30人沉尸森林深处,悬疑志,http://www.yidianzixun.com/mp/content?id=23241329,618174961,社会,3.0,news,news,2017-05-12 17:18:12,83,37,46,[],SC_c9,0GKivPUV,0GKivPUV,385806_1494644773485_7388,True,False,True,"['0GKivPG3qV', '0GKivPk7FJ', '0GKivPaodN']",位于澳大利亚新南威尔士州的贝兰戈国家森林公园一直以来都不太平，2010年8月，森林中发现了22岁的凯利的尸体，同年11月，17岁的奥克特罗尼在这片森林里被人谋杀。然而这一切都没法和伊凡·米雷特制造的恐怖相比。如果真的如伊凡自己所说的那样，那么这片森林里至少还有30具尸体没有被人找到。1992年9月20日，贝兰戈森林公园举行了一场定向越野赛，一个运动员在森林的深处发现了一具高度腐烂的尸体，他立刻联络举办方，举办方得知后马上报了警。第二天警员罗杰·高夫和苏珊娜·罗伯茨在30米开外的地方发现了另一具尸体，两具尸体的腐烂程度差不多，应该是同一天遇害的。警方经过鉴定，确认两位死者是当年4月份失踪的英国背包客——卡洛琳·克拉克和乔安妮·沃尔特斯，卡洛琳的头部有4个弹孔，乔安妮身上有9处刀伤，两人很明显都是被人恶意杀害的。▲卡洛琳▲乔安妮通过翻看失踪人口名单，警方觉得卡洛琳和乔安妮的死被发现很可能只是个开始，过去几年还有不少人在贝兰戈森林公园里失踪，像是1991年圣诞节前后，一对德国夫妇失踪，1991年9月份，一个德国游客在游玩的时候失踪，1989年，一对英国夫妇消失在森林里。警方在随后的五天时间里派了一个小队搜查贝兰戈森林，但是没有什么发现。1993年10月，一位名叫布鲁斯的护林工在森林的深处发现了一个人类的头骨，第二天他带着警察来到发现头骨的地方，在那里警方又挖出了两具白骨。经鉴定，两具白骨属于1989年失踪的英国夫妇黛博拉·艾薇尔斯和詹姆斯·吉伯森。这个发现让警方陷入困惑，因为当年有人在高尔斯顿大道旁捡到了詹姆斯的相机和行李，而高尔斯顿大道距离尸体被挖出的地方有整整100公里。▲黛博拉▲詹姆斯1993年，11月1日，又有一颗人头被发现，这是希莫娜·施密德尔的头骨，随后警方挖出了她的尸体，她在人间的最后一次记录是1991年1月20日时搭了便车。尸体上有很多刀口，还有几个弹孔，全都打在了最致命的位置。两天后，距离希莫娜尸体55米远的一个地方，警方又挖出了失踪游客哈布斯和她男朋友高博的尸体，两具尸体身上都有刀伤和弹孔。▲希莫娜▲高博▲哈布斯警察一开始怀疑是团伙作案，毕竟每个受害者的死法都有些不同，其中一些还被斩首，这个团伙至少应该有3个人。11月13日，住在英国的保罗·奥尼恩斯在网上看到了警方收集线索的消息，他回忆起在澳大利亚的经历，觉得有必要和警方说一下。他告诉澳大利亚警方自己在几年前去过澳大利亚旅行，在米塔贡时搭了一个人的便车，那人自称“比利”，车开了没一会儿比利就掏出一把枪指着他的头，要不是这时候一个自行车手经过并报了警，那人很可能就开枪了。警方随后又收到好几条这样的线索，其中一个人的男朋友告诉警方行凶者的名字叫伊凡·米雷特，警方调出了伊凡的档案，发现这个人在1971年的时候因为强奸了两个女人获刑，并且有暴力史。他在贝兰戈森林公园附近有一套房产，不久前刚刚卖了一辆尼桑，但4S店购买记录显示伊凡并没有买过任何一辆尼桑车。种种迹象表明，伊凡有很大的作案嫌疑。▲小时候的伊凡▲伊凡和哥哥理查德为了能确认凶手，澳大利亚警方将伊凡的照片发给保罗，保罗一看到照片就立刻认出了伊凡，他就是当初拿枪指着自己头的那个男人！随后警方开始策划抓捕行动。1994年5月22日，50名警察围住了伊凡位于坎贝尔敦的家，为了确保抓捕成功，警方又多派了300名警察围住了伊凡五个兄弟的家。伊凡没有料到这一切，当警察破门而入的时候他正坐在沙发上看电视，5秒钟之后伊凡就被制服。在伊凡的家中警方发现了大量武器，包括一把22毫米口径的来福枪，所使用子弹和在尸体附近发现的弹壳是一样的，除此之外还有大量属于遇害者的相机，衣服和露营用品。这些东西都成为给伊凡定罪的关键物证。▲枪械发烧友伊凡5月30日，伊凡因为涉嫌杀害7名背包客被起诉。1995年2月，伊凡还押候审至同年6月。1996年3月，伊凡的审判终于开始了，整个过程持续了15个星期，伊凡的律师为他做无罪辩护，认为警方拿出的证据不具备说服力，而且这一切都是其他家庭成员所为，尤其是伊凡的哥哥理查德，他才是真正的杀人凶手。不过律师所做的一切都是徒劳的，1996年7月27日，伊凡被判有罪，七条杀人罪每一条都判了无期徒刑，除此之外因为试图谋杀保罗，伊凡还额外收获了7年监禁，几条罪加在一起，保罗要在监狱里呆上一辈子，没有假释的机会。▲被捕的伊凡▲伊凡在梅特兰监狱的第一晚伊凡就被同一个监仓的人打了一顿。关押期间他还曾告诉警方自己最少杀了37个人，那7具尸体不过是冰山一角。一年之后，他和一个毒贩打算联手逃狱，但是逃狱行动失败了，那个毒贩后来在监仓里上吊自杀，伊凡则被送到位于古尔本的最高安全级别的监狱关押。2009年1月26日，一份在监狱中用一把塑料刀割掉了小指，狱方发现后马上将他送往医院救治，但是第二天伊凡就被送回监狱，因为医生说手指已经接不回去了。这不是伊凡第一次自残，之前他还吞过刀片和订书钉，相信这也不会是他最后一次做出夸张的事情。▲切掉小指后的伊凡想一想在偌大的贝兰戈森林公园里还埋着至少30具尸体，实在是让人不寒而栗。编译：兔子面具，悬疑志签约翻译，首发刊登悬疑志微博，非商业转载请注明出处，商业使用请联系@悬疑志
0,【关注】3岁男童被拐16年后终与家人团聚，嫌疑人供述真相竟是……,正义网,http://www.yidianzixun.com/mp/content?id=23366782,618174961,社会,3.0,news,news,2017-05-11 06:25:03,3,0,2,[],SC_c9,0GJRB6Tn,0GJRB6Tn,385806_1494644773485_7388,True,False,True,"['0GJRB6XWxu', '0GJRB6uFg7', '0GJRB6HKjj']",16年前，3岁男孩在店门口玩耍被拐，16年来，广州警方坚持不懈追寻，近日终于抓获嫌疑人，寻回被拐儿子，帮助一个破碎了16年的家庭重新团圆。▲发布会现场，一家三口抱头痛哭。16年前，外来务工人员周军（化名）夫妇在花都区新华镇新街西路经营一间士多店。2001年10月16日上午，他们3岁的儿子小辉（化名）照常在士多店门口玩耍。傍晚时分，周军发现儿子失踪了，经过几个小时的寻找，了解到儿子被拐走了，而且极有可能是被一名湖南籍男子张某明拐走的。当天晚上，万分绝望的他向花都区公安分局报了案。接到周军的报警，花都区公安分局迅速立案侦查，根据周军夫妇提供的线索，开展了大量调查取证工作，但由于当年的侦查条件局限，案件一时未能取得进展。时光流逝，经办该案的民警换了一批又一批，但始终没有放弃对嫌疑人的追查。2013年，经办民警抱着要试遍所有可能性的态度，又一次出差到嫌疑人户籍地湖南娄底深入调查，终于带回了一条有价值的线索。经过事主辨认，在调查所得的照片中的男子，正是当年拐走小辉的张某明！至此，警方终于掌握到嫌疑人的真实身份，并开展下一步的追逃工作。经审查，张某明承认，其当年将小辉拐走后，以1200元的价格卖给了佛山里水一个路人。有着侦办拐卖犯罪案件经验的经办民警，发现张某明的供述中疑点重重，判断其在说谎！经办民警果断调整审讯策略，对张某明晓以法理，张某明最终供认，其当年拐走小辉后，将其改名换姓，当成自己的儿子养大，目前在广东中山市工作。▲周军夫妇送锦旗向民警表示感谢儿童被拐卖对于受害者的父母来说甚于切肤之痛，为了防止悲剧发生，为人父母者必须提高警惕，不给犯罪分子有机可乘！对此，警方提醒各位家长，以下内容千万要认真看看！↓↓↓1．在公共场所（公园、马路边、商场、超市等）不要让孩子离开家长视线范围；告诉孩子一旦在公共场所与父母走失，马上找穿制服的工作人员。2．不要将孩子单独留在家中或店铺里。3．不要让孩子独自在门外玩耍，或在没有大人看护的情况下跟随其他孩子外出玩耍。4．不要把孩子交给陌生人看管或带走，无暇照顾孩子时，把孩子交给可信赖的亲朋好友。5．与邻居和睦相处，遇事彼此照应。6．带孩子外出时，留意四周情况，注意是否有可疑人、车跟随。7．给孩子佩戴有家庭相关信息的物品。8．孩子能说话时，教会孩子背诵家庭电话号码、所住城市和家庭住址、成员名字等。9．注意孩子身上一些明显的体表特征，如黑痣、胎记、伤疤等。10．在医院不要把新生儿交给不认识的医护人员，睡觉时锁好房门。11．如需聘请保姆，请到正规保姆介绍机构，保留好保姆的身份证复印件和清晰的生活近照。12．时常提醒教育保姆和孩子提高防范意识。? 你可能喜欢的文章↓投稿邮箱：zhengyiwangxmt@163.com正义君在这里，期待您的投稿
0,印度一男子调戏人妻反被女子丈夫奸杀 尸体被扔运河,北青网,http://mc.ynet.com/yidian/3.1/1705/12/12728085.html?yidian,618174961,社会,1.0,news,news,2017-05-12 14:03:51,16,65,178,[],SC_c9,0GKZWgMm,0GKZWgMm,385806_1494644776773_61,True,False,False,['0GKZWgq6Co'],日前，印度艾哈迈达巴德(Ahmedabad)一名21岁男子因不满建筑工人出言调戏妻子，于是先对他鸡奸，再用大理石块贯穿被害者的直肠，最后以砖头，把他活活重击至死。	《印度时报》5月11日报道称，建筑工人尼萨蒂(Anil Nisarta)周一(8日)趁20岁人妻普里杨卡(Priyanka Ravat)的老公拉瓦(Pavan Ravat)外出时，到她家出言调戏。不料，拉瓦返家后发现尼萨蒂，他大怒并赶走尼萨蒂，之后毒打妻子洩愤。	随后，怒气难消的拉瓦，当天晚上伙同妻子到尼萨蒂的家，拉瓦谎称妻子受伤，要尼萨蒂陪同求医，尼萨蒂对此没有怀疑，便跟拉瓦出门。拉瓦把尼萨蒂载到僻静处后，两次对他鸡奸、虐待。普里杨卡最后用砖头把尼萨蒂重击至死。	拉瓦犯案后，把尼萨蒂的裸尸放到拖拉机上，再倾倒到运河中。	警方于周二发现尸体，在数小时后逮捕拉瓦夫妻归案，他们将接受进一步的调查。
0,深圳地铁是怪胎？今日又现塌方事故 3人生死未卜！,中国交通频道,http://www.yidianzixun.com/mp/content?id=23479647,618174961,社会,3.0,news,news,2017-05-12 01:45:03,14,85,17,[],SC_c9,0GK8gafM,0GK8gafM,385806_1494644776773_61,True,False,False,"['0GK8gathZ7', '0GK8gauvIU', '0GK8galTpH']",现场图小编有报道4月19日14时42分，深圳地铁8号线一期工程8133标段——望基湖停车场及出入线综合工程施工工地在施工过程中钢筋架倒塌，有正在作业的工人被压住。截至目前，事故现场共4名被困者，其中1名工人救出后送院抢救无效死亡，另外3名工人1名重伤、2名轻伤，均无生命危险。当日下午，工地施工方——中国土木工程集团相关项目经理部一名刘姓相关负责人表示，事故原因有待相关部门进一步调查。盐田区安全生产监督管理局黄副局长在场表示，对这一事故感到十分痛心，相关部门已经对现场开展勘察，并对家属进行安抚工作。在当时现场的新闻通气会上，施工单位相关负责人称，事故共波及3人，其中2人先行救出，1人被钢筋困住时间较长，由消防到场解救；但据新浪官微@盐田发布称，事故现场共救出4名被困者，其中1名工人抢救无效死亡，另外3名工人已被送至盐田区人民医院治疗（1名重伤，2名轻伤，均无生命危险）。另外，现场多部门负责人曾表示，伤势较重1名工人送往了盐田区人民医院，剩余2名工人送往了盐港医院，且未透露死亡信息；但经南都记者到医院确认，伤势最重1名工人是在盐港医院去世，而盐田区人民医院也表示收治了3名工人，而非1名。
